Company,Title,Technical Keywords,Nontechnical Keywords
Meta,"Research Scientist Intern, CV, AI and Machine Perception (PhD)","['python', 'c++', '', 'data', 'structure', 'ui', 'analysis', 'r', 'software', 'computer', 'engineer', 'machine learning', 'coding', 'algorithms', 'computer science']","['experience', 'degree', 'related', 'working', 'work', 'including', 'field', 'building', 'science', 'experience working', 'related field', 'understanding', 'high']"
Meta,"Postdoctoral Researcher, Systems for ML (PhD)","['python', 'c++', '', 'language', 'data', 'ui', 'design', 'r', 'software', 'systems', 'engineer', 'programming', 'machine learning', 'models', 'architecture', 'coding', 'scaling']","['experience', 'degree', 'related', 'equivalent', 'working', 'work', 'team', 'field', 'building', 'using', 'language', 'developing', 'experience working', 'complex', 'related field', 'high', 'practical', 'cross functional']"
Meta,QA Engineering Manager,"['', 'ui', 'management', 'r', 'software', 'computer', 'bachelor', 'testing', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'work', 'management', 'science', 'developing', 'test']"
Meta,Infra Data Center Technical Program Manager (Emerging Tech & Tooling),"['', 'data', 'structure', 'ui', 'management', 'r', 'software', 'engineering', 'systems', 'product', 'engineer', 'cloud', 'machine learning', 'bachelor', 'business', 'scaling']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'working', 'work', 'management', 'knowledge', 'field', 'technology', 'using', 'experience working', 'related field', 'high', 'practical']"
Meta,"Research Engineer, Waveguide Fabrication","['python', '', 'ui', 'r', 'business', 'communication']","['experience', 'year', 'degree', 'related', 'equivalent', 'team', 'skill', 'field', 'science', 'technology', 'strong', 'related field']"
Meta,Silicon Package Design Engineer,"['', 'data', 'ui', 'design', 'r', 'engineering', 'application', 'engineer', 'bachelor', 'database']","['experience', 'year', 'degree', 'equivalent', 'working', 'work', 'science', 'experience working', 'electrical']"
Meta,"Security Engineer, Anti Scraping","['java', 'python', 'c++', '', 'language', 'data', 'ui', 'analysis', 'r', 'computer', 'product', 'programming', 'sql', 'security', 'statistics', 'computer science']","['experience', 'year', 'technical', 'working', 'work', 'field', 'science', 'using', 'language']"
Meta,Silicon CAD Infrastructure Engineer,"['python', '', 'oriented', 'language', 'structure', 'ui', 'design', 'management', 'storage', 'r', 'engineering', 'computer', 'engineer', 'bachelor', 'unix', 'computer science']","['experience', 'year', 'degree', 'technical', 'equivalent', 'team', 'management', 'field', 'science', 'technology', 'language', 'developing', 'complex', 'electrical', 'cross functional']"
Meta,"Manager, Research & Development","['', 'data', 'structure', 'development', 'ui', 'design', 'management', 'r', 'engineering', 'systems', 'code', 'application', 'engineer', 'business', 'communication']","['experience', 'year', 'degree', 'equivalent', 'working', 'work', 'ability', 'team', 'including', 'management', 'knowledge', 'skill', 'building', 'project', 'technology', 'developing', 'understanding', 'high', 'electrical']"
Meta,"Research Scientist, Neuromotor Interfaces, ML & Signal Processing","['', 'oriented', 'language', 'data', 'development', 'design', 'analysis', 'r', 'software', 'engineering', 'computer', 'product', 'engineer', 'machine learning', 'communication', 'mathematics', 'statistics', 'computer science']","['experience', 'year', 'related', 'technical', 'working', 'work', 'including', 'knowledge', 'skill', 'field', 'project', 'science', 'language', 'developing', 'experience working', 'related field', 'high', 'new']"
Meta,"Visiting Researcher, AI Mentorship Program, CMU (University Grad)","['java', 'python', 'c++', '', 'ui', 'r', 'software', 'systems', 'computer', 'engineer', 'machine learning', 'coding', 'computer science']","['experience', 'degree', 'technical', 'work', 'knowledge', 'field', 'building', 'science']"
Meta,"Visiting Researcher, AI Mentorship Program, UW (University Grad)","['java', 'python', 'c++', '', 'language', 'ui', 'r', 'software', 'systems', 'computer', 'engineer', 'programming', 'machine learning', 'coding', 'computer science']","['experience', 'degree', 'technical', 'work', 'knowledge', 'field', 'building', 'science', 'language']"
Meta,"Visiting Researcher, AI Mentorship Program, NYU (University Grad)","['java', 'python', 'c++', '', 'ui', 'r', 'software', 'systems', 'computer', 'engineer', 'machine learning', 'coding', 'computer science']","['experience', 'degree', 'technical', 'work', 'knowledge', 'field', 'building', 'science', 'new']"
Meta,"Visiting Researcher, Universal Speech Translation (University Grad)","['java', 'python', 'c++', '', 'language', 'ui', 'r', 'software', 'computer', 'engineer', 'machine learning', 'models', 'coding', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'work', 'knowledge', 'field', 'science', 'using', 'language']"
Meta,"Research Scientist Intern, AI System SW/HW Co-Design (PhD)","['python', 'c++', '', 'storage', 'r', 'systems', 'computer', 'architecture', 'networking', 'computer science']","['experience', 'year', 'degree', 'related', 'working', 'work', 'team', 'including', 'knowledge', 'field', 'science', 'using', 'developing', 'strong', 'high', 'distributed']"
Meta,"Research Scientist, Capture and Reconstruction of Digital Humans (PhD)","['python', 'c++', '', 'development', 'ui', 'design', 'r', 'software', 'systems', 'computer', 'application', 'engineer', 'programming', 'cloud', 'machine learning', 'models', 'coding']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'working', 'work', 'team', 'field', 'project', 'experience working', 'complex', 'related field', 'high', 'practical', 'distributed', 'cross functional']"
Meta,Construction Manager,"['', 'data', 'structure', 'ui', 'management', 'r', 'software', 'engineering', 'systems', 'code', 'application', 'engineer', 'bachelor', 'communication']","['experience', 'year', 'degree', 'related', 'equivalent', 'work', 'including', 'management', 'knowledge', 'building', 'project', 'electrical']"
Meta,"Surfacing Designer, Industrial Design - Meta Reality Labs","['', 'data', 'ui', 'design', 'r', 'software', 'engineering', 'product', 'engineer', 'bachelor', 'architecture']","['experience', 'year', 'degree', 'related', 'including', 'knowledge', 'field', 'developing', 'complex', 'related field', 'understanding', 'high']"
Meta,"Tech Lead, Egocentric Machine Perception System Engineering","['python', 'c++', '', 'object', 'ui', 'design', 'r', 'software', 'engineering', 'computer', 'product', 'engineer', 'programming', 'cloud', 'architecture', 'testing', 'coding', 'unix', 'algorithms']","['experience', 'year', 'working', 'work', 'team', 'including', 'building', 'developing', 'experience working', 'complex', 'test']"
Meta,"Camera Architectures Manager, Camera & Depth, TED, RL, Meta","['', 'development', 'ui', 'design', 'management', 'r', 'engineering', 'computer', 'product', 'engineer', 'architecture', 'communication', 'algorithms', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'working', 'work', 'team', 'management', 'knowledge', 'skill', 'science', 'experience working', 'complex', 'understanding', 'high', 'electrical']"
Meta,"Research Scientist Intern, Eye Tracking Applications Research (PhD)","['python', '', 'language', 'data', 'ui', 'analysis', 'r', 'software', 'computer', 'engineer', 'programming', 'machine learning', 'coding', 'computer science']","['experience', 'year', 'degree', 'related', 'working', 'work', 'including', 'skill', 'field', 'science', 'language', 'high', 'problem solving']"
Meta,Product Architect,"['', 'development', 'ui', 'design', 'r', 'software', 'engineering', 'computer', 'product', 'engineer', 'cloud', 'machine learning', 'architecture', 'communication']","['experience', 'year', 'equivalent', 'working', 'work', 'team', 'field', 'experience working', 'high', 'cross functional']"
Meta,"Director, Image Sensors","['', 'development', 'design', 'r', 'software', 'engineering', 'application', 'product', 'engineer', 'architecture']","['experience', 'year', 'related', 'technical', 'working', 'work', 'team', 'including', 'knowledge', 'skill', 'field', 'technology', 'related field', 'electrical', 'new']"
Meta,"Manager, Product Management ","['', 'data', 'ui', 'management', 'r', 'software', 'computer', 'product', 'bachelor', 'communication', 'computer science']","['experience', 'year', 'degree', 'technical', 'working', 'work', 'team', 'including', 'management', 'skill', 'building', 'project', 'science', 'using', 'experience working']"
Meta,"Research Scientist Intern, Computer Vision/Machine Learning (PhD)","['python', 'c++', '', 'object', 'development', 'ui', 'r', 'software', 'engineering', 'computer', 'engineer', 'machine learning', 'communication', 'coding', 'software development', 'computer science']","['experience', 'year', 'degree', 'work', 'knowledge', 'skill', 'field', 'science', 'strong', 'high', 'electrical', 'problem solving']"
Meta,"Engineering Manager, Computer Vision","['', 'development', 'ui', 'management', 'r', 'software', 'engineering', 'computer', 'product', 'engineer', 'machine learning', 'communication', 'software development', 'computer science']","['experience', 'degree', 'related', 'technical', 'equivalent', 'working', 'work', 'team', 'including', 'management', 'field', 'building', 'project', 'science', 'related field']"
Meta,"Construction Manager, Data Center Design, Engineering & Construction","['', 'data', 'structure', 'ui', 'management', 'r', 'software', 'engineering', 'systems', 'code', 'application', 'engineer', 'bachelor']","['experience', 'year', 'degree', 'equivalent', 'working', 'work', 'including', 'management', 'knowledge', 'skill', 'building', 'project', 'electrical']"
Meta,Geographical Construction Manager,"['', 'data', 'structure', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'code', 'engineer', 'bachelor', 'architecture']","['experience', 'year', 'degree', 'technical', 'equivalent', 'working', 'work', 'team', 'including', 'management', 'knowledge', 'field', 'building', 'project', 'developing', 'experience working', 'understanding', 'high', 'electrical']"
Meta,"Research Scientist Intern, Interactive Physics Simulations (PhD)","['python', 'c++', '', 'r', 'computer', 'code', 'machine learning', 'models', 'mathematics', 'testing']","['experience', 'degree', 'related', 'work', 'skill', 'field', 'related field', 'high', 'test']"
Meta,"Research Scientist Intern, Mobile Vision (PhD)","['python', '', 'language', 'data', 'ui', 'r', 'software', 'engineering', 'systems', 'computer', 'engineer', 'machine learning', 'coding', 'computer science']","['experience', 'year', 'degree', 'related', 'work', 'ability', 'field', 'building', 'science', 'using', 'language', 'complex', 'high', 'electrical']"
Meta,Camera Architect,"['', 'development', 'ui', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'application', 'product', 'engineer', 'architecture', 'algorithms', 'computer science']","['experience', 'related', 'technical', 'equivalent', 'ability', 'knowledge', 'skill', 'field', 'science', 'technology', 'understanding', 'high', 'electrical', 'new', 'test']"
Meta,"Client Partner, Reality Labs - NA","['', 'data', 'r', 'software', 'engineering', 'product', 'engineer', 'bachelor', 'business', 'communication']","['experience', 'year', 'degree', 'working', 'work', 'team', 'including', 'skill', 'technology', 'using', 'service', 'understanding']"
Meta,"Client Partner, Reality Labs -EMEA","['', 'data', 'r', 'software', 'engineering', 'product', 'engineer', 'bachelor', 'business', 'communication']","['experience', 'year', 'degree', 'working', 'work', 'team', 'including', 'skill', 'technology', 'using', 'service', 'understanding']"
Meta,Critical Facility Manager,"['', 'data', 'management', 'r']","['experience', 'year', 'work', 'ability', 'team', 'management']"
Meta,"Research Scientist Intern, AI - Neural/Inverse Rendering Algorithm (PhD)","['python', 'c++', '', 'object', 'language', 'development', 'r', 'software', 'computer', 'application', 'programming', 'machine learning', 'coding', 'software development']","['experience', 'year', 'degree', 'related', 'working', 'work', 'knowledge', 'field', 'project', 'language', 'experience working', 'related field', 'understanding', 'high']"
Meta,Product Design Manager,"['', 'ui', 'design', 'r', 'software', 'engineering', 'application', 'product', 'engineer']","['experience', 'year', 'working', 'work', 'team', 'building', 'project', 'developing', 'experience working', 'complex']"
